d,N,seed,eps_p,conversion,sigma,T_priv,T_needed,T_acc_calibrated,capped_at_Tmax,round_used,measured_gap_cumavg,V_ind_theory,gap_over_theory_ratio,theorem2_predicted_feasible,empirically_feasible,degenerate_zero_rounds,frac_updates_clipped
100,6000,0,16.0,pathA,2.737699764400764,57.05997956410101,114.11995912820203,0.7173870352182012,False,114,0.7343003237157774,0.24999999999999997,2.93720129486311,True,False,False,0.9691666666666666
100,6000,1,2.0,basic,2.737699764400764,1.1998801764467655,2.399760352893531,0.7173870352182012,False,2,0.35930819218377535,0.24999999999999997,1.4372327687351016,True,True,False,0.9726666666666667
100,6000,1,2.0,pathA,2.737699764400764,1.6227608588712172,3.2455217177424345,0.7173870352182012,False,3,0.5062049611818171,0.24999999999999997,2.024819844727269,True,False,False,0.9726666666666667
100,6000,1,4.0,basic,2.737699764400764,4.461803354123394,8.923606708246789,0.7173870352182012,False,9,0.5105427050321294,0.24999999999999997,2.042170820128518,True,False,False,0.9726666666666667
100,6000,1,4.0,pathA,2.737699764400764,5.593425682737461,11.186851365474922,0.7173870352182012,False,11,0.47641159311768927,0.24999999999999997,1.9056463724707573,True,True,False,0.9726666666666667
100,6000,1,8.0,basic,2.737699764400764,15.726551656337517,31.453103312675033,0.7173870352182012,False,31,0.6783645703521074,0.24999999999999997,2.71345828140843,True,False,False,0.9726666666666667
100,6000,1,8.0,pathA,2.737699764400764,18.433387536873738,36.866775073747476,0.7173870352182012,False,37,0.7193976978020499,0.24999999999999997,2.8775907912082,True,False,False,0.9726666666666667
100,6000,1,16.0,basic,2.737699764400764,51.42571479603893,102.85142959207786,0.7173870352182012,False,103,0.8868057708681453,0.24999999999999997,3.5472230834725815,True,False,False,0.9726666666666667
100,6000,1,16.0,pathA,2.737699764400764,57.05997956410101,114.11995912820203,0.7173870352182012,False,114,0.9246916566464861,0.24999999999999997,3.698766626585945,True,False,False,0.9726666666666667
100,10000,0,2.0,basic,3.534826728426727,2.000333929913587,4.000667859827174,0.7173870352182012,False,4,0.7007037465078512,0.25,2.8028149860314047,True,False,False,0.9762
100,10000,0,2.0,pathA,3.534826728426727,2.7053238650530744,5.410647730106149,0.7173870352182012,False,5,0.6675551764455229,0.25,2.6702207057820915,True,False,False,0.9762
100,10000,0,4.0,basic,3.534826728426727,7.438323270149675,14.87664654029935,0.7173870352182012,False,15,0.6979891244898421,0.25,2.7919564979593683,True,False,False,0.9762
100,10000,0,4.0,pathA,3.534826728426727,9.324866401805707,18.649732803611414,0.7173870352182012,False,19,0.7818500126347896,0.25,3.1274000505391584,True,False,False,0.9762
100,10000,0,8.0,basic,3.534826728426727,26.217913668570684,52.43582733714137,0.7173870352182012,False,52,0.8125428321422214,0.25,3.250171328568886,True,False,False,0.9762
100,10000,0,8.0,pathA,3.534826728426727,30.730517483685162,61.461034967370324,0.7173870352182012,False,61,0.7733009815485856,0.25,3.0932039261943425,True,False,False,0.9762
100,10000,0,16.0,basic,3.534826728426727,85.73239578072135,171.4647915614427,0.7173870352182012,True,149,0.7977175931769309,0.25,3.1908703727077237,True,False,False,0.9762
100,10000,0,16.0,pathA,3.534826728426727,95.12533378516036,190.25066757032073,0.7173870352182012,True,149,0.7977175931769309,0.25,3.1908703727077237,True,False,False,0.9762
100,10000,1,2.0,basic,3.534826728426727,2.000333929913587,4.000667859827174,0.7173870352182012,False,4,0.4819464259217912,0.25,1.9277857036871648,True,True,False,0.9763
100,10000,1,2.0,pathA,3.534826728426727,2.7053238650530744,5.410647730106149,0.7173870352182012,False,5,0.5719995426920461,0.25,2.2879981707681845,True,False,False,0.9763
100,10000,1,4.0,basic,3.534826728426727,7.438323270149675,14.87664654029935,0.7173870352182012,False,15,0.5957354780993821,0.25,2.3829419123975284,True,False,False,0.9763
100,10000,1,4.0,pathA,3.534826728426727,9.324866401805707,18.649732803611414,0.7173870352182012,False,19,0.5705898500119291,0.25,2.2823594000477163,True,False,False,0.9763
100,10000,1,8.0,basic,3.534826728426727,26.217913668570684,52.43582733714137,0.7173870352182012,False,52,0.8798582725286803,0.25,3.5194330901147213,True,False,False,0.9763
100,10000,1,8.0,pathA,3.534826728426727,30.730517483685162,61.461034967370324,0.7173870352182012,False,61,0.82631360802183,0.25,3.30525443208732,True,False,False,0.9763
100,10000,1,16.0,basic,3.534826728426727,85.73239578072135,171.4647915614427,0.7173870352182012,True,149,0.7112079677920569,0.25,2.8448318711682274,True,False,False,0.9763
100,10000,1,16.0,pathA,3.534826728426727,95.12533378516036,190.25066757032073,0.7173870352182012,True,149,0.7112079677920569,0.25,2.8448318711682274,True,False,False,0.9763
100,15000,0,2.0,basic,4.329549630157853,3.0009011217471144,6.001802243494229,0.7173870352182012,False,6,1.0244975082722643,0.25,4.097990033089057,True,False,False,0.9732666666666666
100,15000,0,2.0,pathA,4.329549630157853,4.058528333323125,8.11705666664625,0.7173870352182012,False,8,0.8990688619708787,0.25,3.5962754478835146,True,False,False,0.9732666666666666
100,15000,0,4.0,basic,4.329549630157853,11.158973165182527,22.317946330365054,0.7173870352182012,False,22,1.152125807818566,0.25,4.608503231274264,True,False,False,0.9732666666666666
100,15000,0,4.0,pathA,4.329549630157853,13.9891644584701,27.9783289169402,0.7173870352182012,False,28,1.0188270410474503,0.25,4.075308164189801,True,False,False,0.9732666666666666
100,15000,0,8.0,basic,4.329549630157853,39.33211618386215,78.6642323677243,0.7173870352182012,False,79,0.8386485453854918,0.25,3.3545941815419673,True,False,False,0.9732666666666666
100,15000,0,8.0,pathA,4.329549630157853,46.10193275937036,92.20386551874071,0.7173870352182012,False,92,0.8519424792220573,0.25,3.4077699168882294,True,False,False,0.9732666666666666
100,15000,0,16.0,basic,4.329549630157853,128.61574701157437,257.23149402314874,0.7173870352182012,True,149,0.880145889603016,0.25,3.520583558412064,True,False,False,0.9732666666666666
100,15000,0,16.0,pathA,4.329549630157853,142.7070947735865,285.414189547173,0.7173870352182012,True,149,0.880145889603016,0.25,3.520583558412064,True,False,False,0.9732666666666666
100,15000,1,2.0,basic,4.329549630157853,3.0009011217471144,6.001802243494229,0.7173870352182012,False,6,0.5284782073777583,0.25,2.113912829511033,True,False,False,0.9704666666666667
100,15000,1,2.0,pathA,4.329549630157853,4.058528333323125,8.11705666664625,0.7173870352182012,False,8,0.6701787218777168,0.25,2.680714887510867,True,False,False,0.9704666666666667
100,15000,1,4.0,basic,4.329549630157853,11.158973165182527,22.317946330365054,0.7173870352182012,False,22,0.8198615524709704,0.25,3.2794462098838815,True,False,False,0.9704666666666667
100,15000,1,4.0,pathA,4.329549630157853,13.9891644584701,27.9783289169402,0.7173870352182012,False,28,0.885774809858015,0.25,3.54309923943206,True,False,False,0.9704666666666667
100,15000,1,8.0,basic,4.329549630157853,39.33211618386215,78.6642323677243,0.7173870352182012,False,79,0.9080751118748657,0.25,3.6323004474994627,True,False,False,0.9704666666666667
100,15000,1,8.0,pathA,4.329549630157853,46.10193275937036,92.20386551874071,0.7173870352182012,False,92,0.8651628074324597,0.25,3.4606512297298386,True,False,False,0.9704666666666667
100,15000,1,16.0,basic,4.329549630157853,128.61574701157437,257.23149402314874,0.7173870352182012,True,149,0.8409591156403422,0.25,3.363836462561369,True,False,False,0.9704666666666667
100,15000,1,16.0,pathA,4.329549630157853,142.7070947735865,285.414189547173,0.7173870352182012,True,149,0.8409591156403422,0.25,3.363836462561369,True,False,False,0.9704666666666667
